,role,skill,job_count,role_job_count,skill_demand_pct,requirement_level
20281,Senior Software Engineer,apache spark,1,159,0.628930817610063,Rare
20282,Senior Software Engineer,data structures and algorithms,1,159,0.628930817610063,Rare
20283,Senior Software Engineer,oracle cloud,1,159,0.628930817610063,Rare
20284,Senior Software Engineer,microsoft sql server,1,159,0.628930817610063,Rare
20285,Senior Software Engineer,data warehousing,1,159,0.628930817610063,Rare
21028,"Senior Software Engineer, Back End",mentoring,5,5,100.0,Core
21029,"Senior Software Engineer, Back End",python,5,5,100.0,Core
21030,"Senior Software Engineer, Back End",scala,5,5,100.0,Core
21031,"Senior Software Engineer, Back End",sql,5,5,100.0,Core
21032,"Senior Software Engineer, Back End",node.js,5,5,100.0,Core
21033,"Senior Software Engineer, Back End",docker,5,5,100.0,Core
21034,"Senior Software Engineer, Back End",java,5,5,100.0,Core
21035,"Senior Software Engineer, Back End",agile,5,5,100.0,Core
21036,"Senior Software Engineer, Back End",kubernetes,5,5,100.0,Core
21037,"Senior Software Engineer, Back End",go,5,5,100.0,Core
21038,"Senior Software Engineer, Back End (GoLang)",mentoring,5,5,100.0,Core
21039,"Senior Software Engineer, Back End (GoLang)",python,5,5,100.0,Core
21040,"Senior Software Engineer, Back End (GoLang)",dynamodb,5,5,100.0,Core
21041,"Senior Software Engineer, Back End (GoLang)",kafka,5,5,100.0,Core
21042,"Senior Software Engineer, Back End (GoLang)",scala,5,5,100.0,Core
21043,"Senior Software Engineer, Back End (GoLang)",sql,5,5,100.0,Core
21044,"Senior Software Engineer, Back End (GoLang)",docker,5,5,100.0,Core
21045,"Senior Software Engineer, Back End (GoLang)",java,5,5,100.0,Core
21046,"Senior Software Engineer, Back End (GoLang)",agile,5,5,100.0,Core
21047,"Senior Software Engineer, Back End (GoLang)",kubernetes,5,5,100.0,Core
21048,"Senior Software Engineer, Back End (GoLang)",go,5,5,100.0,Core
21049,"Senior Software Engineer, Back End (GoLang)",node.js,4,5,80.0,Core
21095,"Senior Software Engineer, Cash Commerce",communication,6,6,100.0,Core
21096,"Senior Software Engineer, Cash Commerce",c,6,6,100.0,Core
21097,"Senior Software Engineer, Cash Commerce",collaboration,6,6,100.0,Core
21098,"Senior Software Engineer, Cash Commerce",prometheus,6,6,100.0,Core
21099,"Senior Software Engineer, Cash Commerce",java,6,6,100.0,Core
21100,"Senior Software Engineer, Cash Commerce",data visualization,6,6,100.0,Core
21101,"Senior Software Engineer, Cash Commerce",go,6,6,100.0,Core
21206,"Senior Software Engineer, Full Stack (Java, AWS)",microservices,7,7,100.0,Core
21207,"Senior Software Engineer, Full Stack (Java, AWS)",mentoring,7,7,100.0,Core
21208,"Senior Software Engineer, Full Stack (Java, AWS)",python,7,7,100.0,Core
21209,"Senior Software Engineer, Full Stack (Java, AWS)",javascript,7,7,100.0,Core
21210,"Senior Software Engineer, Full Stack (Java, AWS)",typescript,7,7,100.0,Core
21211,"Senior Software Engineer, Full Stack (Java, AWS)",html,7,7,100.0,Core
21212,"Senior Software Engineer, Full Stack (Java, AWS)",collaboration,7,7,100.0,Core
21213,"Senior Software Engineer, Full Stack (Java, AWS)",sql,7,7,100.0,Core
21214,"Senior Software Engineer, Full Stack (Java, AWS)",css,7,7,100.0,Core
21215,"Senior Software Engineer, Full Stack (Java, AWS)",angular,7,7,100.0,Core
21216,"Senior Software Engineer, Full Stack (Java, AWS)",docker,7,7,100.0,Core
21217,"Senior Software Engineer, Full Stack (Java, AWS)",java,7,7,100.0,Core
21218,"Senior Software Engineer, Full Stack (Java, AWS)",agile,7,7,100.0,Core
21219,"Senior Software Engineer, Full Stack (Java, AWS)",kubernetes,7,7,100.0,Core
21220,"Senior Software Engineer, Full Stack (Java, AWS)",go,7,7,100.0,Core
21221,"Senior Software Engineer, Full Stack (Java, AWS)",microsoft azure,7,7,100.0,Core
21467,Senior Solutions Architect,communication,6,9,66.66666666666666,Core
21468,Senior Solutions Architect,agile,3,9,33.33333333333333,Common
21469,Senior Solutions Architect,collaboration,3,9,33.33333333333333,Common
21470,Senior Solutions Architect,windows,3,9,33.33333333333333,Common
21471,Senior Solutions Architect,leadership,3,9,33.33333333333333,Common
21472,Senior Solutions Architect,scrum,2,9,22.22222222222222,Common
21473,Senior Solutions Architect,linux,2,9,22.22222222222222,Common
21474,Senior Solutions Architect,java,2,9,22.22222222222222,Common
21475,Senior Solutions Architect,javascript,2,9,22.22222222222222,Common
21476,Senior Solutions Architect,excel,2,9,22.22222222222222,Common
21477,Senior Solutions Architect,python,2,9,22.22222222222222,Common
21478,Senior Solutions Architect,machine learning,2,9,22.22222222222222,Common
21479,Senior Solutions Architect,ci/cd,2,9,22.22222222222222,Common
21480,Senior Solutions Architect,time management,2,9,22.22222222222222,Common
21481,Senior Solutions Architect,presentation skills,2,9,22.22222222222222,Common
21482,Senior Solutions Architect,sql,2,9,22.22222222222222,Common
21483,Senior Solutions Architect,c,2,9,22.22222222222222,Common
21484,Senior Solutions Architect,go,1,9,11.11111111111111,Supporting
21485,Senior Solutions Architect,kafka,1,9,11.11111111111111,Supporting
21486,Senior Solutions Architect,spring boot,1,9,11.11111111111111,Supporting
21487,Senior Solutions Architect,swift,1,9,11.11111111111111,Supporting
21488,Senior Solutions Architect,soap,1,9,11.11111111111111,Supporting
21489,Senior Solutions Architect,unix,1,9,11.11111111111111,Supporting
21490,Senior Solutions Architect,terraform,1,9,11.11111111111111,Supporting
21491,Senior Solutions Architect,infrastructure as code,1,9,11.11111111111111,Supporting
21492,Senior Solutions Architect,bash,1,9,11.11111111111111,Supporting
21493,Senior Solutions Architect,microsoft azure,1,9,11.11111111111111,Supporting
21494,Senior Solutions Architect,data pipelines,1,9,11.11111111111111,Supporting
21495,Senior Solutions Architect,jenkins,1,9,11.11111111111111,Supporting
21496,Senior Solutions Architect,artificial intelligence,1,9,11.11111111111111,Supporting
21497,Senior Solutions Architect,slack,1,9,11.11111111111111,Supporting
21498,Senior Solutions Architect,github,1,9,11.11111111111111,Supporting
21499,Senior Solutions Architect,gitlab,1,9,11.11111111111111,Supporting
21500,Senior Solutions Architect,powershell,1,9,11.11111111111111,Supporting
21501,Senior Solutions Architect,ansible,1,9,11.11111111111111,Supporting
21502,Senior Solutions Architect,risk management,1,9,11.11111111111111,Supporting
21503,Senior Solutions Architect,firewalls,1,9,11.11111111111111,Supporting
21504,Senior Solutions Architect,load testing,1,9,11.11111111111111,Supporting
21505,Senior Solutions Architect,less,1,9,11.11111111111111,Supporting
21506,Senior Solutions Architect,scala,1,9,11.11111111111111,Supporting
21507,Senior Solutions Architect,r,1,9,11.11111111111111,Supporting
21508,Senior Solutions Architect,power bi,1,9,11.11111111111111,Supporting
21509,Senior Solutions Architect,tableau,1,9,11.11111111111111,Supporting
21510,Senior Solutions Architect,microservices,1,9,11.11111111111111,Supporting
21690,Senior Systems Engineer,communication,8,10,80.0,Core
21691,Senior Systems Engineer,linux,7,10,70.0,Core
21692,Senior Systems Engineer,python,6,10,60.0,Core
21693,Senior Systems Engineer,system design,5,10,50.0,Core
21694,Senior Systems Engineer,leadership,5,10,50.0,Core
21695,Senior Systems Engineer,windows,4,10,40.0,Common
21696,Senior Systems Engineer,agile,4,10,40.0,Common
21697,Senior Systems Engineer,problem solving,3,10,30.0,Common
21698,Senior Systems Engineer,scrum,3,10,30.0,Common
21699,Senior Systems Engineer,c,3,10,30.0,Common
21700,Senior Systems Engineer,collaboration,3,10,30.0,Common
21701,Senior Systems Engineer,unix,2,10,20.0,Common
21702,Senior Systems Engineer,red hat,2,10,20.0,Common
21703,Senior Systems Engineer,kanban,2,10,20.0,Common
21704,Senior Systems Engineer,java,2,10,20.0,Common
21705,Senior Systems Engineer,php,2,10,20.0,Common
21706,Senior Systems Engineer,firewalls,2,10,20.0,Common
21707,Senior Systems Engineer,go,2,10,20.0,Common
21708,Senior Systems Engineer,mentoring,2,10,20.0,Common
21709,Senior Systems Engineer,matlab,2,10,20.0,Common
21710,Senior Systems Engineer,ansible,2,10,20.0,Common
21711,Senior Systems Engineer,docker,2,10,20.0,Common
21712,Senior Systems Engineer,six sigma,1,10,10.0,Supporting
21713,Senior Systems Engineer,risk management,1,10,10.0,Supporting
21714,Senior Systems Engineer,vpn,1,10,10.0,Supporting
21715,Senior Systems Engineer,powershell,1,10,10.0,Supporting
21716,Senior Systems Engineer,less,1,10,10.0,Supporting
21717,Senior Systems Engineer,bash,1,10,10.0,Supporting
21718,Senior Systems Engineer,product management,1,10,10.0,Supporting
21719,Senior Systems Engineer,terraform,1,10,10.0,Supporting
21720,Senior Systems Engineer,infrastructure as code,1,10,10.0,Supporting
21721,Senior Systems Engineer,tcp/ip,1,10,10.0,Supporting
21722,Senior Systems Engineer,puppet,1,10,10.0,Supporting
21723,Senior Systems Engineer,chef,1,10,10.0,Supporting
21724,Senior Systems Engineer,kubernetes,1,10,10.0,Supporting
21725,Senior Systems Engineer,ubuntu,1,10,10.0,Supporting
21726,Senior Systems Engineer,microsoft azure,1,10,10.0,Supporting
21727,Senior Systems Engineer,git,1,10,10.0,Supporting
21728,Senior Systems Engineer,integration testing,1,10,10.0,Supporting
21729,Senior Systems Engineer,jira,1,10,10.0,Supporting
21730,Senior Systems Engineer,perl,1,10,10.0,Supporting
21800,Senior Technical Product Manager,product management,4,5,80.0,Core
21801,Senior Technical Product Manager,jira,3,5,60.0,Core
21802,Senior Technical Product Manager,confluence,3,5,60.0,Core
21803,Senior Technical Product Manager,agile,3,5,60.0,Core
21804,Senior Technical Product Manager,scrum,2,5,40.0,Common
21805,Senior Technical Product Manager,communication,2,5,40.0,Common
21806,Senior Technical Product Manager,collaboration,2,5,40.0,Common
21807,Senior Technical Product Manager,less,1,5,20.0,Common
21808,Senior Technical Product Manager,excel,1,5,20.0,Common
21809,Senior Technical Product Manager,kafka,1,5,20.0,Common
21810,Senior Technical Product Manager,redis,1,5,20.0,Common
21811,Senior Technical Product Manager,teamwork,1,5,20.0,Common
21872,Senior Test Engineer,communication,4,5,80.0,Core
21873,Senior Test Engineer,problem solving,2,5,40.0,Common
21874,Senior Test Engineer,assembly,2,5,40.0,Common
21875,Senior Test Engineer,sql,2,5,40.0,Common
21876,Senior Test Engineer,3d modeling,1,5,20.0,Common
21877,Senior Test Engineer,teamwork,1,5,20.0,Common
21878,Senior Test Engineer,matlab,1,5,20.0,Common
21879,Senior Test Engineer,visual basic,1,5,20.0,Common
21880,Senior Test Engineer,c,1,5,20.0,Common
21881,Senior Test Engineer,six sigma,1,5,20.0,Common
22087,Site Reliability Engineer,python,18,28,64.28571428571429,Core
22088,Site Reliability Engineer,ansible,15,28,53.57142857142857,Core
22089,Site Reliability Engineer,kubernetes,15,28,53.57142857142857,Core
22090,Site Reliability Engineer,linux,15,28,53.57142857142857,Core
22091,Site Reliability Engineer,terraform,13,28,46.42857142857143,Common
22092,Site Reliability Engineer,java,9,28,32.142857142857146,Common
22093,Site Reliability Engineer,agile,9,28,32.142857142857146,Common
22094,Site Reliability Engineer,jenkins,9,28,32.142857142857146,Common
22095,Site Reliability Engineer,sql,9,28,32.142857142857146,Common
22096,Site Reliability Engineer,docker,8,28,28.57142857142857,Common
22097,Site Reliability Engineer,communication,8,28,28.57142857142857,Common
22098,Site Reliability Engineer,collaboration,7,28,25.0,Common
22099,Site Reliability Engineer,prometheus,7,28,25.0,Common
22100,Site Reliability Engineer,git,6,28,21.428571428571427,Common
22101,Site Reliability Engineer,puppet,6,28,21.428571428571427,Common
22102,Site Reliability Engineer,kafka,6,28,21.428571428571427,Common
22103,Site Reliability Engineer,ci/cd,5,28,17.857142857142858,Supporting
22104,Site Reliability Engineer,bash,5,28,17.857142857142858,Supporting
22105,Site Reliability Engineer,infrastructure as code,5,28,17.857142857142858,Supporting
22106,Site Reliability Engineer,shell scripting,5,28,17.857142857142858,Supporting
22107,Site Reliability Engineer,grafana,5,28,17.857142857142858,Supporting
22108,Site Reliability Engineer,gitlab,4,28,14.285714285714285,Supporting
22109,Site Reliability Engineer,unix,4,28,14.285714285714285,Supporting
22110,Site Reliability Engineer,oracle,4,28,14.285714285714285,Supporting
22111,Site Reliability Engineer,redis,4,28,14.285714285714285,Supporting
22112,Site Reliability Engineer,go,3,28,10.714285714285714,Supporting
22113,Site Reliability Engineer,leadership,3,28,10.714285714285714,Supporting
22114,Site Reliability Engineer,javascript,3,28,10.714285714285714,Supporting
22115,Site Reliability Engineer,bitbucket,3,28,10.714285714285714,Supporting
22116,Site Reliability Engineer,soap,3,28,10.714285714285714,Supporting
22117,Site Reliability Engineer,mongodb,3,28,10.714285714285714,Supporting
22118,Site Reliability Engineer,spring boot,3,28,10.714285714285714,Supporting
22119,Site Reliability Engineer,react,3,28,10.714285714285714,Supporting
22120,Site Reliability Engineer,angular,3,28,10.714285714285714,Supporting
22121,Site Reliability Engineer,windows,3,28,10.714285714285714,Supporting
22122,Site Reliability Engineer,r,3,28,10.714285714285714,Supporting
22123,Site Reliability Engineer,powershell,2,28,7.142857142857142,Supporting
22124,Site Reliability Engineer,typescript,2,28,7.142857142857142,Supporting
22125,Site Reliability Engineer,problem solving,2,28,7.142857142857142,Supporting
22126,Site Reliability Engineer,perl,2,28,7.142857142857142,Supporting
22127,Site Reliability Engineer,chef,2,28,7.142857142857142,Supporting
22128,Site Reliability Engineer,microsoft azure,2,28,7.142857142857142,Supporting
22129,Site Reliability Engineer,load testing,1,28,3.571428571428571,Rare
22130,Site Reliability Engineer,teamwork,1,28,3.571428571428571,Rare
22131,Site Reliability Engineer,firebase,1,28,3.571428571428571,Rare
22132,Site Reliability Engineer,amazon web services,1,28,3.571428571428571,Rare
22133,Site Reliability Engineer,swift,1,28,3.571428571428571,Rare
22134,Site Reliability Engineer,mentoring,1,28,3.571428571428571,Rare
22135,Site Reliability Engineer,slack,1,28,3.571428571428571,Rare
22136,Site Reliability Engineer,github actions,1,28,3.571428571428571,Rare
22137,Site Reliability Engineer,github,1,28,3.571428571428571,Rare
22138,Site Reliability Engineer,load balancing,1,28,3.571428571428571,Rare
22139,Site Reliability Engineer,firewalls,1,28,3.571428571428571,Rare
22140,Site Reliability Engineer,dns,1,28,3.571428571428571,Rare
22141,Site Reliability Engineer,jira,1,28,3.571428571428571,Rare
22142,Site Reliability Engineer,postman,1,28,3.571428571428571,Rare
22143,Site Reliability Engineer,design patterns,1,28,3.571428571428571,Rare
22144,Site Reliability Engineer,elasticsearch,1,28,3.571428571428571,Rare
22145,Site Reliability Engineer,less,1,28,3.571428571428571,Rare
22146,Site Reliability Engineer,ruby,1,28,3.571428571428571,Rare
22147,Site Reliability Engineer,tcp/ip,1,28,3.571428571428571,Rare
22148,Site Reliability Engineer,red hat,1,28,3.571428571428571,Rare
22149,Site Reliability Engineer,ubuntu,1,28,3.571428571428571,Rare
22150,Site Reliability Engineer,mysql,1,28,3.571428571428571,Rare
22151,Site Reliability Engineer,adaptability,1,28,3.571428571428571,Rare
22152,Site Reliability Engineer,ux research,1,28,3.571428571428571,Rare
22153,Site Reliability Engineer,scrum,1,28,3.571428571428571,Rare
22154,Site Reliability Engineer,sap,1,28,3.571428571428571,Rare
22155,Site Reliability Engineer,scala,1,28,3.571428571428571,Rare
22156,Site Reliability Engineer,six sigma,1,28,3.571428571428571,Rare
22157,Site Reliability Engineer,dbt,1,28,3.571428571428571,Rare
22158,Site Reliability Engineer,hadoop,1,28,3.571428571428571,Rare
22159,Site Reliability Engineer,data warehousing,1,28,3.571428571428571,Rare
22160,Site Reliability Engineer,tableau,1,28,3.571428571428571,Rare
22161,Site Reliability Engineer,snowflake,1,28,3.571428571428571,Rare
22162,Site Reliability Engineer,oracle cloud,1,28,3.571428571428571,Rare
22471,Software Developer,javascript,48,59,81.35593220338984,Core
22472,Software Developer,c,48,59,81.35593220338984,Core
22473,Software Developer,python,47,59,79.66101694915254,Core
22474,Software Developer,sql,46,59,77.96610169491525,Core
22475,Software Developer,html,42,59,71.1864406779661,Core
22476,Software Developer,java,9,59,15.254237288135593,Supporting
22477,Software Developer,agile,6,59,10.16949152542373,Supporting
22478,Software Developer,communication,6,59,10.16949152542373,Supporting
22479,Software Developer,linux,5,59,8.47457627118644,Supporting
22480,Software Developer,collaboration,4,59,6.779661016949152,Supporting
22481,Software Developer,windows,4,59,6.779661016949152,Supporting
22482,Software Developer,angular,3,59,5.084745762711865,Supporting
22483,Software Developer,r,3,59,5.084745762711865,Supporting
22484,Software Developer,time management,3,59,5.084745762711865,Supporting
22485,Software Developer,microservices,3,59,5.084745762711865,Supporting
22486,Software Developer,go,3,59,5.084745762711865,Supporting
22487,Software Developer,typescript,3,59,5.084745762711865,Supporting
22488,Software Developer,microsoft sql server,3,59,5.084745762711865,Supporting
22489,Software Developer,css,2,59,3.389830508474576,Rare
22490,Software Developer,mentoring,2,59,3.389830508474576,Rare
22491,Software Developer,bash,2,59,3.389830508474576,Rare
22492,Software Developer,design patterns,2,59,3.389830508474576,Rare
22493,Software Developer,unix,2,59,3.389830508474576,Rare
22494,Software Developer,oracle,2,59,3.389830508474576,Rare
22495,Software Developer,docker,2,59,3.389830508474576,Rare
22496,Software Developer,teamwork,2,59,3.389830508474576,Rare
22497,Software Developer,android development,1,59,1.694915254237288,Rare
22498,Software Developer,kotlin,1,59,1.694915254237288,Rare
22499,Software Developer,sqlite,1,59,1.694915254237288,Rare
22500,Software Developer,excel,1,59,1.694915254237288,Rare
22501,Software Developer,encryption,1,59,1.694915254237288,Rare
22502,Software Developer,ci/cd,1,59,1.694915254237288,Rare
22503,Software Developer,fastapi,1,59,1.694915254237288,Rare
22504,Software Developer,network security,1,59,1.694915254237288,Rare
22505,Software Developer,postgresql,1,59,1.694915254237288,Rare
22506,Software Developer,c#,1,59,1.694915254237288,Rare
22507,Software Developer,svelte,1,59,1.694915254237288,Rare
22508,Software Developer,iot,1,59,1.694915254237288,Rare
22509,Software Developer,macos,1,59,1.694915254237288,Rare
22510,Software Developer,node.js,1,59,1.694915254237288,Rare
22511,Software Developer,system design,1,59,1.694915254237288,Rare
22512,Software Developer,object-oriented programming,1,59,1.694915254237288,Rare
22513,Software Developer,opengl,1,59,1.694915254237288,Rare
22514,Software Developer,rest api,1,59,1.694915254237288,Rare
22515,Software Developer,kafka,1,59,1.694915254237288,Rare
22516,Software Developer,spring boot,1,59,1.694915254237288,Rare
22517,Software Developer,confluence,1,59,1.694915254237288,Rare
22518,Software Developer,presentation skills,1,59,1.694915254237288,Rare
22519,Software Developer,data pipelines,1,59,1.694915254237288,Rare
22520,Software Developer,unit testing,1,59,1.694915254237288,Rare
22521,Software Developer,hadoop,1,59,1.694915254237288,Rare
22522,Software Developer,etl,1,59,1.694915254237288,Rare
22523,Software Developer,jquery,1,59,1.694915254237288,Rare
22524,Software Developer,bootstrap,1,59,1.694915254237288,Rare
22525,Software Developer,react,1,59,1.694915254237288,Rare
22526,Software Developer,less,1,59,1.694915254237288,Rare
22527,Software Developer,kubernetes,1,59,1.694915254237288,Rare
22747,Software Development Engineer,agile,7,12,58.333333333333336,Core
22748,Software Development Engineer,c,7,12,58.333333333333336,Core
22749,Software Development Engineer,communication,6,12,50.0,Core
22750,Software Development Engineer,python,6,12,50.0,Core
22751,Software Development Engineer,java,5,12,41.66666666666667,Common
22752,Software Development Engineer,javascript,4,12,33.33333333333333,Common
22753,Software Development Engineer,iot,3,12,25.0,Common
22754,Software Development Engineer,machine learning,3,12,25.0,Common
22755,Software Development Engineer,react,3,12,25.0,Common
22756,Software Development Engineer,docker,3,12,25.0,Common
22757,Software Development Engineer,kubernetes,3,12,25.0,Common
22758,Software Development Engineer,html,3,12,25.0,Common
22759,Software Development Engineer,css,3,12,25.0,Common
22760,Software Development Engineer,git,2,12,16.666666666666664,Supporting
22761,Software Development Engineer,collaboration,2,12,16.666666666666664,Supporting
22762,Software Development Engineer,r,2,12,16.666666666666664,Supporting
22763,Software Development Engineer,mentoring,2,12,16.666666666666664,Supporting
22764,Software Development Engineer,node.js,2,12,16.666666666666664,Supporting
22765,Software Development Engineer,go,2,12,16.666666666666664,Supporting
22766,Software Development Engineer,github,2,12,16.666666666666664,Supporting
22767,Software Development Engineer,design patterns,2,12,16.666666666666664,Supporting
22768,Software Development Engineer,typescript,2,12,16.666666666666664,Supporting
22769,Software Development Engineer,product management,2,12,16.666666666666664,Supporting
22770,Software Development Engineer,linux,2,12,16.666666666666664,Supporting
22771,Software Development Engineer,integration testing,1,12,8.333333333333332,Supporting
22772,Software Development Engineer,critical thinking,1,12,8.333333333333332,Supporting
22773,Software Development Engineer,artificial intelligence,1,12,8.333333333333332,Supporting
22774,Software Development Engineer,unix,1,12,8.333333333333332,Supporting
22775,Software Development Engineer,c++,1,12,8.333333333333332,Supporting
22776,Software Development Engineer,kotlin,1,12,8.333333333333332,Supporting
22777,Software Development Engineer,next.js,1,12,8.333333333333332,Supporting
22778,Software Development Engineer,problem solving,1,12,8.333333333333332,Supporting
22779,Software Development Engineer,webpack,1,12,8.333333333333332,Supporting
22780,Software Development Engineer,photoshop,1,12,8.333333333333332,Supporting
22781,Software Development Engineer,assembly,1,12,8.333333333333332,Supporting
22782,Software Development Engineer,oracle,1,12,8.333333333333332,Supporting
22783,Software Development Engineer,scrum,1,12,8.333333333333332,Supporting
22784,Software Development Engineer,graphql,1,12,8.333333333333332,Supporting
22785,Software Development Engineer,jenkins,1,12,8.333333333333332,Supporting
22786,Software Development Engineer,terraform,1,12,8.333333333333332,Supporting
22787,Software Development Engineer,ansible,1,12,8.333333333333332,Supporting
22788,Software Development Engineer,ci/cd,1,12,8.333333333333332,Supporting
22789,Software Development Engineer,mongodb,1,12,8.333333333333332,Supporting
22790,Software Development Engineer,jquery,1,12,8.333333333333332,Supporting
22791,Software Development Engineer,mysql,1,12,8.333333333333332,Supporting
22792,Software Development Engineer,postgresql,1,12,8.333333333333332,Supporting
22933,"Software Development Engineer, AWS Marketplace",design patterns,5,5,100.0,Core
22934,"Software Development Engineer, AWS Marketplace",communication,5,5,100.0,Core
22935,"Software Development Engineer, AWS Marketplace",teamwork,5,5,100.0,Core
22936,"Software Development Engineer, AWS Marketplace",amazon web services,5,5,100.0,Core
22937,"Software Development Engineer, AWS Marketplace",iot,3,5,60.0,Core
22938,"Software Development Engineer, AWS Marketplace",collaboration,3,5,60.0,Core
22939,"Software Development Engineer, AWS Marketplace",machine learning,3,5,60.0,Core
23055,Software Engineer,c,90,177,50.847457627118644,Core
23056,Software Engineer,python,86,177,48.58757062146893,Common
23057,Software Engineer,sql,72,177,40.67796610169492,Common
23058,Software Engineer,javascript,64,177,36.15819209039548,Common
23059,Software Engineer,communication,63,177,35.59322033898305,Common
23060,Software Engineer,html,48,177,27.11864406779661,Common
23061,Software Engineer,java,48,177,27.11864406779661,Common
23062,Software Engineer,agile,47,177,26.55367231638418,Common
23063,Software Engineer,git,32,177,18.07909604519774,Supporting
23064,Software Engineer,react,32,177,18.07909604519774,Supporting
23065,Software Engineer,collaboration,22,177,12.429378531073446,Supporting
23066,Software Engineer,ci/cd,20,177,11.299435028248588,Supporting
23067,Software Engineer,linux,20,177,11.299435028248588,Supporting
23068,Software Engineer,css,17,177,9.6045197740113,Supporting
23069,Software Engineer,problem solving,17,177,9.6045197740113,Supporting
23070,Software Engineer,angular,16,177,9.03954802259887,Supporting
23071,Software Engineer,docker,16,177,9.03954802259887,Supporting
23072,Software Engineer,typescript,16,177,9.03954802259887,Supporting
23073,Software Engineer,oracle,16,177,9.03954802259887,Supporting
23074,Software Engineer,jenkins,15,177,8.47457627118644,Supporting
23075,Software Engineer,scrum,15,177,8.47457627118644,Supporting
23076,Software Engineer,kubernetes,14,177,7.909604519774012,Supporting
23077,Software Engineer,github,14,177,7.909604519774012,Supporting
23078,Software Engineer,unit testing,13,177,7.344632768361582,Supporting
23079,Software Engineer,design patterns,12,177,6.779661016949152,Supporting
23080,Software Engineer,kafka,12,177,6.779661016949152,Supporting
23081,Software Engineer,jira,11,177,6.214689265536723,Supporting
23082,Software Engineer,go,11,177,6.214689265536723,Supporting
23083,Software Engineer,integration testing,11,177,6.214689265536723,Supporting
23084,Software Engineer,leadership,11,177,6.214689265536723,Supporting
23085,Software Engineer,microservices,10,177,5.649717514124294,Supporting
23086,Software Engineer,mysql,9,177,5.084745762711865,Supporting
23087,Software Engineer,php,9,177,5.084745762711865,Supporting
23088,Software Engineer,object-oriented programming,9,177,5.084745762711865,Supporting
23089,Software Engineer,asp.net,9,177,5.084745762711865,Supporting
23090,Software Engineer,teamwork,9,177,5.084745762711865,Supporting
23091,Software Engineer,unix,9,177,5.084745762711865,Supporting
23092,Software Engineer,postgresql,9,177,5.084745762711865,Supporting
23093,Software Engineer,machine learning,8,177,4.519774011299435,Rare
23094,Software Engineer,windows,7,177,3.954802259887006,Rare
23095,Software Engineer,less,7,177,3.954802259887006,Rare
23096,Software Engineer,node.js,7,177,3.954802259887006,Rare
23097,Software Engineer,apache,7,177,3.954802259887006,Rare
23098,Software Engineer,terraform,6,177,3.389830508474576,Rare
23099,Software Engineer,mentoring,6,177,3.389830508474576,Rare
23100,Software Engineer,gitlab,6,177,3.389830508474576,Rare
23101,Software Engineer,junit,6,177,3.389830508474576,Rare
23102,Software Engineer,project planning,6,177,3.389830508474576,Rare
23103,Software Engineer,jquery,5,177,2.824858757062147,Rare
23104,Software Engineer,flask,5,177,2.824858757062147,Rare
23105,Software Engineer,bash,5,177,2.824858757062147,Rare
23106,Software Engineer,confluence,5,177,2.824858757062147,Rare
23107,Software Engineer,bitbucket,5,177,2.824858757062147,Rare
23108,Software Engineer,shell scripting,5,177,2.824858757062147,Rare
23109,Software Engineer,spring boot,5,177,2.824858757062147,Rare
23110,Software Engineer,redis,5,177,2.824858757062147,Rare
23111,Software Engineer,rest api,4,177,2.2598870056497176,Rare
23112,Software Engineer,bootstrap,4,177,2.2598870056497176,Rare
23113,Software Engineer,artificial intelligence,4,177,2.2598870056497176,Rare
23114,Software Engineer,etl,4,177,2.2598870056497176,Rare
23115,Software Engineer,amazon web services,4,177,2.2598870056497176,Rare
23116,Software Engineer,graphql,4,177,2.2598870056497176,Rare
23117,Software Engineer,mongodb,4,177,2.2598870056497176,Rare
23118,Software Engineer,tcp/ip,4,177,2.2598870056497176,Rare
23119,Software Engineer,soap,4,177,2.2598870056497176,Rare
23120,Software Engineer,svn,4,177,2.2598870056497176,Rare
23121,Software Engineer,kotlin,4,177,2.2598870056497176,Rare
23122,Software Engineer,redux,4,177,2.2598870056497176,Rare
23123,Software Engineer,postman,4,177,2.2598870056497176,Rare
23124,Software Engineer,hadoop,4,177,2.2598870056497176,Rare
23125,Software Engineer,critical thinking,4,177,2.2598870056497176,Rare
23126,Software Engineer,product management,4,177,2.2598870056497176,Rare
23127,Software Engineer,google cloud platform,3,177,1.694915254237288,Rare
23128,Software Engineer,ansible,3,177,1.694915254237288,Rare
23129,Software Engineer,system design,3,177,1.694915254237288,Rare
23130,Software Engineer,sass,3,177,1.694915254237288,Rare
23131,Software Engineer,c++,3,177,1.694915254237288,Rare
23132,Software Engineer,matlab,3,177,1.694915254237288,Rare
23133,Software Engineer,webpack,3,177,1.694915254237288,Rare
23134,Software Engineer,django,3,177,1.694915254237288,Rare
23135,Software Engineer,ruby,3,177,1.694915254237288,Rare
23136,Software Engineer,cassandra,3,177,1.694915254237288,Rare
23137,Software Engineer,powershell,3,177,1.694915254237288,Rare
23138,Software Engineer,test-driven development,3,177,1.694915254237288,Rare
23139,Software Engineer,c#,2,177,1.1299435028248588,Rare
23140,Software Engineer,kanban,2,177,1.1299435028248588,Rare
23141,Software Engineer,github actions,2,177,1.1299435028248588,Rare
23142,Software Engineer,visual basic,2,177,1.1299435028248588,Rare
23143,Software Engineer,rtos,2,177,1.1299435028248588,Rare
23144,Software Engineer,perl,2,177,1.1299435028248588,Rare
